# Bed and surface elevations along transect, interpolated from BedMachine
# Distance is measured in meters from westpoint of segment. Height in meters wrt sealevel.
# Linear interpolation of 2D elevation map. Oversampled at dx = 50m.
# True BedMachine resolution between 150m to about 1000m.
# Location of CC: distance = 138300.0 m.
# distance	bed_height	surf_height
101600.0	592.8215291228503	1713.709619072753
101650.0	592.1248758240026	1713.9821193763175
101700.0	591.469056144824	1714.2551526081802
101750.0	590.8155410353082	1714.5306529577213
101800.0	590.3021241545996	1714.8080253465125
101850.0	589.8466849147346	1715.0877342078268
101900.0	589.3919644983234	1715.370045643504
101950.0	589.0379288427158	1715.6671622832437
102000.0	588.7232059636752	1715.9689530746796
102050.0	588.4043453345579	1716.2696493761362
102100.0	588.0584716949679	1716.5100108841089
102150.0	587.6941497488378	1716.7188478580408
102200.0	587.3207088589528	1716.9215188438598
102250.0	586.9560612767008	1717.1473819211612
102300.0	586.5933100836742	1717.382178771106
102350.0	586.2248317821816	1717.612866768398
102400.0	585.8730942837259	1717.9013130332853
102450.0	585.5399593608805	1718.2273105629802
102500.0	585.2114516644754	1718.5567415250753
102550.0	584.8871151307507	1718.8946888527146
102600.0	584.5657955421126	1719.2341990002292
102650.0	584.2453663553899	1719.569598489003
102700.0	583.9600932913278	1719.9008906789243
102750.0	583.6930692906612	1720.2280753923928
102800.0	583.4272445331419	1720.5511512532084
102850.0	583.189528190823	1720.828493494787
102900.0	582.9705177083055	1721.0860054086925
102950.0	582.7571241628193	1721.346257159728
103000.0	582.6056039349048	1721.5709712509063
103050.0	582.4901078617986	1721.7816575763713
103100.0	582.3809565796244	1721.9993316604794
103150.0	582.3989592098494	1722.276506894131
103200.0	582.4832290537393	1722.58492194676
103250.0	582.5665597313085	1722.8949787343604
103300.0	582.6650621707852	1723.2012749288672
103350.0	582.7703351625762	1723.5053940538598
103400.0	582.8730326713408	1723.8101994927001
103450.0	583.0306676724816	1724.1951497585117
103500.0	583.2162213081326	1724.6234963299437
103550.0	583.3958094315585	1725.0485558192531
103600.0	583.4702599378052	1725.4086186021227
103650.0	583.4849066151686	1725.7333420608522
103700.0	583.4999704991098	1726.0605308311742
103750.0	583.3945455886911	1726.2829174156025
103800.0	583.2049906665276	1726.4315298849215
103850.0	583.0028960678958	1726.5695947940255
103900.0	582.8609455297188	1726.7641126855137
103950.0	582.7675829425701	1727.0053281582127
104000.0	582.6806843482311	1727.2546258795337
104050.0	582.6708306484271	1727.5574178713828
104100.0	582.7092309520756	1727.8932104506948
104150.0	582.7491754618858	1728.231468341598
104200.0	582.6841317103566	1728.4332872926811
104250.0	582.5400579924637	1728.5345823656626
104300.0	582.3855649466802	1728.62532987843
104350.0	582.3736112054936	1728.8365015535755
104400.0	582.4700082124224	1729.1401961704528
104450.0	582.573490506804	1729.4500549693528
104500.0	582.6982394030784	1729.7660558480377
104550.0	582.8388000449015	1730.0867940037524
104600.0	582.9848511975215	1730.4119173437475
104650.0	583.1015507333873	1730.7010039552633
104700.0	583.1836125464055	1730.9498286723128
104750.0	583.2622581308859	1731.1940323889435
104800.0	583.2865755801716	1731.3732010549568
104850.0	583.2756101761211	1731.5095085589055
104900.0	583.2735343425118	1731.6547236941865
104950.0	583.3730034644773	1731.8895523232327
105000.0	583.5358832846264	1732.1789336834693
105050.0	583.6867598367635	1732.4566693813313
105100.0	583.825469025714	1732.723009405757
105150.0	583.9632345934996	1732.9891199479816
105200.0	584.1033426588199	1733.2579703273373
105250.0	584.2125649640705	1733.508386469341
105300.0	584.2985595379494	1733.7455022157292
105350.0	584.3885347321554	1733.9867286208596
105400.0	584.4724793393724	1734.2348148028022
105450.0	584.5529360939132	1734.489821259227
105500.0	584.6384607344069	1734.7496210760655
105550.0	584.6816990313637	1734.9740041193534
105600.0	584.6792516392294	1735.158344967268
105650.0	584.6683969024375	1735.3337781838509
105700.0	584.7053548665574	1735.5652686104577
105750.0	584.7931663052846	1735.85473667059
105800.0	584.8856320355655	1736.1483117772846
105850.0	585.0473551222714	1736.5211294694088
105900.0	585.2628795412023	1736.9567812622206
105950.0	585.4712807448097	1737.3848962453103
106000.0	585.6666518678851	1737.8119582997851
106050.0	585.8617793477175	1738.2499706480376
106100.0	586.0660239652148	1738.6968888215333
106150.0	586.1495879894749	1739.0336861452163
106200.0	586.1147968282046	1739.2622236256225
106250.0	586.0835365710817	1739.4941854509207
106300.0	586.0532091025187	1739.7346003570924
106350.0	586.0207731592423	1739.980248480045
106400.0	585.9877448187478	1740.2252102891464
106450.0	585.962177479122	1740.481978592013
106500.0	585.9425990461682	1740.7490379763726
106550.0	585.9204451301898	1741.013359329691
106600.0	585.8742621145155	1741.2573751329908
106650.0	585.8024533677477	1741.4795517797456
106700.0	585.7267651416408	1741.6976195738494
106750.0	585.6613465895814	1741.931040631084
106800.0	585.6070246818721	1742.1809234146594
106850.0	585.5488503861601	1742.4266955394935
106900.0	585.5107288290419	1742.6973086804921
106950.0	585.5080876471333	1743.0083603307853
107000.0	585.503757717105	1743.3172982172596
107050.0	585.4968150357124	1743.6280566193198
107100.0	585.4926992225082	1743.9465161497064
107150.0	585.4873950026908	1744.263330332944
107200.0	585.3718092487386	1744.4718429187571
107250.0	585.1386960046123	1744.5650453274104
107300.0	584.916202564264	1744.668249857378
107350.0	584.7982938964544	1744.8785389160346
107400.0	584.7932121093808	1745.2046051329003
107450.0	584.7872435325687	1745.5290278087039
107500.0	584.7676228968272	1745.8460648174844
107550.0	584.7278768684133	1746.1506327450893
107600.0	584.6820100041139	1746.4482129140515
107650.0	584.6087813455069	1746.7284569875571
107700.0	584.505970031458	1746.9917281173066
107750.0	584.4010907454151	1747.2519848843863
107800.0	584.2900368036092	1747.5129911643423
107850.0	584.1748040750236	1747.7787465672209
107900.0	584.0618560491218	1748.0455982661706
107950.0	583.9415228527286	1748.310653092718
108000.0	583.8113205687787	1748.5734003816256
108050.0	583.6841470962121	1748.8377912115943
108100.0	583.5431734483848	1749.1007307493885
108150.0	583.382932135133	1749.3616301183292
108200.0	583.226274102611	1749.6248593421792
108250.0	583.0251035850802	1749.8631845015616
108300.0	582.7562509718124	1750.0618176681385
108350.0	582.4844869429526	1750.2567519642844
108400.0	582.2288256700144	1750.4931612800883
108450.0	582.0029442063817	1750.7963260646982
108500.0	581.7820836703863	1751.1044232785803
108550.0	581.5448328283957	1751.4171149967115
108600.0	581.2810036475153	1751.7343393791753
108650.0	581.0218576556126	1752.0566316475904
108700.0	580.6944040004931	1752.3235940468114
108750.0	580.2524174880851	1752.4954585606906
108800.0	579.8018448281991	1752.659240825945
108850.0	579.3923674543511	1752.8686098373669
108900.0	579.0559059557786	1753.157510416481
108950.0	578.7175354210513	1753.4447692606236
109000.0	578.3722104523322	1753.7303730105848
109050.0	578.0171131015557	1754.0143112386115
109100.0	577.6603595670952	1754.2966041194877
109150.0	577.2930885399182	1754.5766103838575
109200.0	576.9130900134405	1754.8567751226328
109250.0	576.5319773778111	1755.135652878452
109300.0	576.1134082023231	1755.3798801257462
109350.0	575.6376051713507	1755.5713992361455
109400.0	575.1689361922353	1755.7699061051867
109450.0	574.7065710338845	1755.9721141319344
109500.0	574.2412077219172	1756.1668114147396
109550.0	573.770249145987	1756.3556172349736
109600.0	573.3200353890431	1756.5624689396336
109650.0	572.9160759829738	1756.8108587897368
109700.0	572.5135578359886	1757.06020767314
109750.0	572.0821928112682	1757.2798424210519
109800.0	571.5962161451376	1757.4435344211975
109850.0	571.1112039305744	1757.6075009468823
109900.0	570.6658470362323	1757.8083484202145
109950.0	570.2935558899197	1758.0775522017204
110000.0	569.9204122695621	1758.3451106360756
110050.0	569.5529183370082	1758.6139042929262
110100.0	569.1979171002779	1758.8873197481535
110150.0	568.8430350654274	1759.160050695621
110200.0	568.4854214050325	1759.4247120293999
110250.0	568.1271216524071	1759.678939884754
110300.0	567.7763442607913	1759.9401554987508
110350.0	567.3973081883709	1760.1691573377952
110400.0	566.9426887059932	1760.3150355138603
110450.0	566.4821687305962	1760.4546122451318
110500.0	566.0702163593941	1760.6399613055885
110550.0	565.7739861274891	1760.9352560122152
110600.0	565.479639646491	1761.2316470149115
110650.0	565.2023415674086	1761.5424246951693
110700.0	564.9583660330205	1761.8810126025744
110750.0	564.7132002859315	1762.216723410078
110800.0	564.4547899327962	1762.532644083938
110850.0	564.1747378265266	1762.813086218055
110900.0	563.9042074218758	1763.0996943402845
110950.0	563.6394370878899	1763.3841069511427
111000.0	563.3713978022213	1763.6503191041631
111050.0	563.1067955040655	1763.9154331550235
111100.0	562.830123203013	1764.1652275243628
111150.0	562.5196708626379	1764.3799396420995
111200.0	562.2133038957594	1764.594377234297
111250.0	561.9054729735885	1764.8110199097152
111300.0	561.5833963517654	1765.0301731116542
111350.0	561.2585329344981	1765.2437093765611
111400.0	560.9280320045793	1765.464081095565
111450.0	560.5945968827403	1765.7175852065184
111500.0	560.2656528663414	1765.9739269749207
111550.0	559.927351774465	1766.2301761630579
111600.0	559.5577322443506	1766.4824484047388
111650.0	559.1917086375876	1766.7388313051606
111700.0	558.8162746856941	1766.985446329536
111750.0	558.4080312048213	1767.1976773045112
111800.0	558.0028616875634	1767.414018938228
111850.0	557.62774367989	1767.649293377357
111900.0	557.3235142898119	1767.9213298000295
111950.0	557.007014330542	1768.1817223664173
112000.0	556.7205640808729	1768.4523280889507
112050.0	556.5556617642452	1768.7835939885056
112100.0	556.3911567872142	1769.1148580819718
112150.0	556.1962747306987	1769.4030396052478
112200.0	555.9144036509142	1769.5656301663757
112250.0	555.6449891674963	1769.7398663898778
112300.0	555.4021938759201	1769.9408281036533
112350.0	555.207921164887	1770.1927604981936
112400.0	555.0111939788006	1770.4419530556038
112450.0	554.7995013972671	1770.6899961876502
112500.0	554.5391283169545	1770.9367839694767
112550.0	554.2686826778578	1771.1746677321494
112600.0	553.9628035041987	1771.3996463271212
112650.0	553.5705369225684	1771.6145054727263
112700.0	553.1864013539667	1771.841008474616
112750.0	552.805461356562	1772.087576563133
112800.0	552.4051999389029	1772.3672229046656
112850.0	551.9970495241481	1772.6441312151553
112900.0	551.5716841731236	1772.9120412057232
112950.0	551.1027080437377	1773.153024918762
113000.0	550.6243095476349	1773.3898961669713
113050.0	550.1499061731491	1773.6285584995735
113100.0	549.7185982159364	1773.8856374834936
113150.0	549.2785018292724	1774.1379231070011
113200.0	548.8387769409643	1774.3840815269282
113250.0	548.4312579213367	1774.6229142984075
113300.0	548.0214397503129	1774.8617470698857
113350.0	547.6496048971437	1775.1359295338682
113400.0	547.4463288227504	1775.5595708338851
113450.0	547.2416656719449	1775.9832121339014
113500.0	547.0179574188417	1776.386343709865
113550.0	546.7221293947287	1776.7057634714272
113600.0	546.4372011182008	1777.0368270892754
113650.0	546.140655491625	1777.3562519162413
113700.0	545.7318950251855	1777.5608245846593
113750.0	545.3227157403012	1777.7653194399008
113800.0	544.9021697605989	1777.961287706958
113850.0	544.4139349110987	1778.1019314022647
113900.0	543.9283080542255	1778.2444931641721
113950.0	543.4744461862365	1778.4184384156013
114000.0	543.167565176534	1778.7397608612043
114050.0	542.8568570640755	1779.0557408953146
114100.0	542.5073257429341	1779.326158864234
114150.0	541.977309128132	1779.3867581422035
114200.0	541.4610205964109	1779.4596857842184
114250.0	540.9988078208632	1779.5754260620097
114300.0	540.7636797303553	1779.862029992485
114350.0	540.519037162587	1780.1387726765965
114400.0	540.2799129094735	1780.4080435886322
114450.0	540.124746507149	1780.6869433925224
114500.0	539.9677144148063	1780.9652941453328
114550.0	539.7906533053242	1781.216080750561
114600.0	539.4993865296924	1781.2991240752463
114650.0	539.2087753643953	1781.3851817626014
114700.0	538.9454351991418	1781.4971937635928
114750.0	538.8554124812758	1781.760567620264
114800.0	538.7590630333706	1782.0201053437347
114850.0	538.6491865194153	1782.2692878451855
114900.0	538.4918397359156	1782.4778561667722
114950.0	538.3452446006971	1782.6988919212633
115000.0	538.1986140274449	1782.9215398602462
115050.0	537.9675942567079	1783.0603992445745
115100.0	537.7219650314198	1783.1852849177064
115150.0	537.4807865670307	1783.3137072532095
115200.0	537.3909713563014	1783.581378314305
115250.0	537.310137826556	1783.8580906573247
115300.0	537.2282101548578	1784.1344349745286
115350.0	537.0627042084338	1784.3328435467567
115400.0	536.8954915078317	1784.5293340523851
115450.0	536.724091774788	1784.724126803323
115500.0	536.5255183218459	1784.9165611594597
115550.0	536.3206867702485	1785.1025568080333
115600.0	536.1093817517982	1785.2856768109466
115650.0	535.8957837339568	1785.5041814163092
115700.0	535.6871542671681	1785.7274811881732
115750.0	535.4731656498611	1785.947513450366
115800.0	535.1465465258522	1786.0793581826772
115850.0	534.8155638906308	1786.206545011256
115900.0	534.4946425685702	1786.3440324655817
115950.0	534.3520765533736	1786.6682270374276
116000.0	534.1986277313746	1786.9817478996517
116050.0	534.0283313081917	1787.2772647737443
116100.0	533.812865136361	1787.5156947334233
116150.0	533.6020171343026	1787.7586453340643
116200.0	533.3885089802491	1787.997262401783
116250.0	533.0695923897161	1788.1074489155733
116300.0	532.7487270290678	1788.2158546255332
116350.0	532.4363863645481	1788.3322768205985
116400.0	532.2950648800947	1788.6088342956368
116450.0	532.1527337918471	1788.8847072629137
116500.0	532.0062392823238	1789.157052436436
116550.0	531.8035215993493	1789.379337059212
116600.0	531.6074575485377	1789.6086094406305
116650.0	531.4143172684451	1789.8421714796286
116700.0	531.139627884918	1790.0169482351578
116750.0	530.858436580711	1790.185423545894
116800.0	530.5735977028534	1790.351859516957
116850.0	530.3592353914545	1790.6253869024167
116900.0	530.1441361957122	1790.8982297801167
116950.0	529.9234241441117	1791.166280584239
117000.0	529.5482823218189	1791.304383040946
117050.0	529.1754992518613	1791.4448135464745
117100.0	528.8069019641697	1791.5894419681733
117150.0	528.512472033243	1791.8099204020386
117200.0	528.2139206070399	1792.0261527204818
117250.0	527.9114146621899	1792.2379364557476
117300.0	527.6196309658424	1792.438950387285
117350.0	527.3339753297364	1792.6458557813944
117400.0	527.0539704260643	1792.8579178517343
117450.0	526.7289646452068	1793.0000025651038
117500.0	526.399317215419	1793.137017586432
117550.0	526.0656063046132	1793.2694912305294
117600.0	525.8912470069823	1793.5471561380014
117650.0	525.7235016075547	1793.830849770816
117700.0	525.56237010633	1794.120572128973
117750.0	525.3619038201864	1794.3551042445001
117800.0	525.1655893654972	1794.5931488830315
117850.0	524.9735643723668	1794.8348905859045
117900.0	524.6921986773107	1794.970527764601
117950.0	524.3997419020587	1795.0944675773126
118000.0	524.097046407824	1795.2077225670391
118050.0	524.0140015222944	1795.5206815527256
118100.0	523.9488198024841	1795.850933533187
118150.0	523.8978538098061	1796.195159224845
118200.0	523.5337062140973	1796.2081085976472
118250.0	523.1687453779643	1796.2195110590733
118300.0	522.8129865656836	1796.239817539654
118350.0	522.7662193714839	1796.5582251707087
118400.0	522.7202995256289	1796.8768987168937
118450.0	522.6657303191798	1797.186668243925
118500.0	522.4220516111143	1797.3033180614252
118550.0	522.1830244122577	1797.424245224171
118600.0	521.9558740551767	1797.5568180492896
118650.0	521.8217050652715	1797.7737955862851
118700.0	521.6802443167826	1797.9829222046005
118750.0	521.5273185148279	1798.1804031605423
118800.0	521.5109647966101	1798.504694178096
118850.0	521.502234906944	1798.8359772436274
118900.0	521.4936314435132	1799.1672603091588
118950.0	521.3236948813783	1799.338784738187
119000.0	521.1555210357265	1799.5120248323458
119050.0	520.9991409517523	1799.6969087827883
119100.0	520.814928505213	1799.8664700823103
119150.0	520.6173767104956	1800.0233025454174
119200.0	520.4084321058745	1800.1684929583278
119250.0	520.3435477208809	1800.4863766545902
119300.0	520.2904127882882	1800.8177436341325
119350.0	520.2377275718757	1801.1491106136755
119400.0	520.0108626677088	1801.3241085208815
119450.0	519.7812464890999	1801.4972989946878
119500.0	519.5638539213701	1801.6821333247794
119550.0	519.3425953870417	1801.8521640157905
119600.0	519.109741205229	1802.009113940139
119650.0	518.8657831877655	1802.1544200082026
119700.0	518.7809356400832	1802.4201402172855
119750.0	518.719966542955	1802.7056202930867
119800.0	518.6668593515836	1802.9986353725208
119850.0	518.4509906776727	1803.0909276132425
119900.0	518.2100375964494	1803.154073732892
119950.0	517.961558542039	1803.2096848489095
120000.0	517.9682090896683	1803.4954614900219
120050.0	518.0046323876919	1803.8083151371802
120100.0	518.0408570159167	1804.1211687843388
120150.0	517.9462765051351	1804.2696317922282
120200.0	517.835258314115	1804.397717510262
120250.0	517.7239890767129	1804.5258032282961
120300.0	517.7336333326671	1804.7321253658558
120350.0	517.7598189010816	1804.9494589415083
120400.0	517.7865390718637	1805.1674788310108
120450.0	517.932100092956	1805.4582063213743
120500.0	518.095159259053	1805.7596891569356
120550.0	518.2590149104333	1806.0617210435762
120600.0	518.3088208895258	1806.208557871115
120650.0	518.34232140403	1806.3323330248736
120700.0	518.3767448300531	1806.4563808980827
120750.0	518.5326507154693	1806.664682946292
120800.0	518.7073662122373	1806.885452643723
120850.0	518.8816446354483	1807.1052633078536
120900.0	519.1037361212734	1807.3413661298846
120950.0	519.3337753518584	1807.5802988716223
121000.0	519.5636809318522	1807.8192334194496
121050.0	519.718137063046	1807.9326084282131
121100.0	519.8581065012338	1808.0237380665312
121150.0	519.996849604938	1808.1148658987597
121200.0	520.381596154791	1808.4084460456045
121250.0	520.8105761076843	1808.739788457775
121300.0	521.2376217391754	1809.0711326760347
121350.0	521.4301594787355	1809.166619437505
121400.0	521.5800590232602	1809.2207766342858
121450.0	521.7333467908948	1809.2802762425586
121500.0	522.032867904545	1809.5238836341293
121550.0	522.356003312002	1809.799830037337
121600.0	522.6725175968993	1810.0704340290522
121650.0	522.8126530880093	1810.203632426013
121700.0	522.9217912471294	1810.314262959048
121750.0	523.0377040463804	1810.4318794446367
121800.0	523.2236047673618	1810.6386230596336
121850.0	523.4184200831744	1810.8581883394481
121900.0	523.6066684591001	1811.0707676667093
121950.0	523.8132127683426	1811.327295891824
122000.0	524.0336131934126	1811.6033394630413
122050.0	524.263546156635	1811.8884243161815
122100.0	524.2960233645337	1812.01003365579
122150.0	524.2705109282526	1812.0820784884922
122200.0	524.2360998910851	1812.145219302041
122250.0	524.355367420176	1812.4044513381723
122300.0	524.5151810097065	1812.7158383312822
122350.0	524.6747291041421	1813.0277743754716
122400.0	524.6527793816929	1813.1949923192242
122450.0	524.5814963179254	1813.3237087720734
122500.0	524.5092126808092	1813.4526979443729
122550.0	524.4716255361536	1813.6407657717832
122600.0	524.4418771849352	1813.8443547456325
122650.0	524.4099127624188	1814.0469846861813
122700.0	524.3968584434497	1814.2800935402065
122750.0	524.3919094634941	1814.524818453648
122800.0	524.3895160995831	1814.772830449212
122850.0	524.2595475212405	1814.907914626795
122900.0	524.0923084424916	1815.0099413488297
122950.0	523.926770699654	1815.1136134180142
123000.0	523.9087889281141	1815.382471815439
123050.0	523.9318761418726	1815.6974273785027
123100.0	523.9497527886423	1816.0066305478538
123150.0	523.8409177665217	1816.1912442853636
123200.0	523.6974301439957	1816.3414234203303
123250.0	523.5599405432977	1816.4969431606999
123300.0	523.4569861998887	1816.675143075532
123350.0	523.3600352773617	1816.855154157647
123400.0	523.2581519255629	1817.0298246343586
123450.0	523.1345220813705	1817.1695333905209
123500.0	523.016626594304	1817.3104411793795
123550.0	522.9127445523928	1817.4653208733453
123600.0	522.851503585209	1817.656803493077
123650.0	522.7901716383062	1817.84614376314
123700.0	522.7147413600617	1818.0215121280955
123750.0	522.6812437589438	1818.2323755761136
123800.0	522.674340892945	1818.4675607392705
123850.0	522.6763041182296	1818.711787184351
123900.0	522.5860933472962	1818.8567309863242
123950.0	522.4504806449154	1818.9535915358106
124000.0	522.3058519458575	1819.0415480661432
124050.0	522.2813976780964	1819.2415718268933
124100.0	522.30749110792	1819.4889046550697
124150.0	522.3341155279318	1819.7367847282364
124200.0	522.2504240635551	1819.8669278192983
124250.0	522.1206985471501	1819.947964829245
124300.0	521.9903101960541	1820.028317331431
124350.0	522.0419607614194	1820.2848007413775
124400.0	522.171063537989	1820.6162137507038
124450.0	522.3001915998063	1820.9476267600303
124500.0	522.2023110041705	1821.0477652635905
124550.0	522.0049699395863	1821.0465878806103
124600.0	521.8076216506448	1821.0454104976288
124650.0	521.8431020042188	1821.2732787973364
124700.0	521.9838119228357	1821.6046918066627
124750.0	522.1244893318492	1821.9361048159888
124800.0	522.0895890538612	1822.087395544359
124850.0	521.9747399377779	1822.156646094901
124900.0	521.8621737182896	1822.2282246942643
124950.0	521.8944958959959	1822.4402983701973
125000.0	521.9794807104954	1822.7028315392083
125050.0	522.05274400688	1822.9537190458448
125100.0	522.0788323484117	1823.152690936392
125150.0	522.0915655216758	1823.3360560714336
125200.0	522.1116855992681	1823.526956210109
125250.0	522.1239027144069	1823.706823183264
125300.0	522.1231057591647	1823.8722169026537
125350.0	522.1145444269764	1824.0300756184106
125400.0	522.2091836638161	1824.287791171959
125450.0	522.3606406008123	1824.6007314483145
125500.0	522.5117977270221	1824.9136717246697
125550.0	522.5491745968204	1825.1067704078048
125600.0	522.5246899710507	1825.2349021556224
125650.0	522.4998531579118	1825.3630339034398
125700.0	522.5347474073131	1825.5421343393205
125750.0	522.603357805983	1825.750249374274
125800.0	522.6722607910826	1825.9590507230773
125850.0	522.7841899742698	1826.2043860037002
125900.0	522.9225604249189	1826.4726863408157
125950.0	523.0631704260245	1826.7437265150625
126000.0	523.1579288959749	1826.9633045389949
126050.0	523.2213913580131	1827.1485460943165
126100.0	523.280838884032	1827.3303633047467
126150.0	523.3627849928454	1827.5238754601469
126200.0	523.4596669719097	1827.7259414544471
126250.0	523.5560053181604	1827.9280074487478
126300.0	523.6912510365487	1828.1527932980562
126350.0	523.8508048415792	1828.3918047582986
126400.0	524.0100010409717	1828.6308162185417
126450.0	524.1767527981755	1828.8585915445542
126500.0	524.3484844851749	1829.079130271826
126550.0	524.5201583773239	1829.2996689990975
126600.0	524.696535171074	1829.5090953854137
126650.0	524.8761680106884	1829.7111613797142
126700.0	525.0559435313412	1829.9132273740147
126750.0	525.2705035668455	1830.1372704636785
126800.0	525.5088134373217	1830.3762819239214
126850.0	525.7472822436357	1830.6152933841643
126900.0	525.9841811992928	1830.8434639685809
126950.0	526.2198908380867	1831.0640432952655
127000.0	526.4555860281666	1831.2846226219501
127050.0	526.6989572901024	1831.503015860421
127100.0	526.9481513796636	1831.720378150826
127150.0	527.1976582735521	1831.9384015857759
127200.0	527.5046385493279	1832.204028972163
127250.0	527.8553507076314	1832.505549933217
127300.0	528.2064060228604	1832.8076199453506
127350.0	528.4852307955996	1833.029984667088
127400.0	528.7152884508482	1833.1979943900733
127450.0	528.9534391912541	1833.3743626933115
127500.0	529.2133523163156	1833.5679606517351
127550.0	529.4784960755348	1833.7632643508084
127600.0	529.7343836282294	1833.9495249618697
127650.0	530.0689877319425	1834.203138668415
127700.0	530.4719852624473	1834.516081659955
127750.0	530.8747461952835	1834.8290246514962
127800.0	531.2845037387917	1835.1388999676014
127850.0	531.7011258128904	1835.447411637353
127900.0	532.1189760275638	1835.7574313914859
127950.0	532.4183255712364	1835.9528772993995
128000.0	532.6205826361704	1836.0545001870018
128050.0	532.8281712760613	1836.161602748867
128100.0	533.1005786354563	1836.3506685926225
128150.0	533.4207895734697	1836.602247750584
128200.0	533.7341753008571	1836.846839149904
128250.0	534.068056483703	1837.1348311584054
128300.0	534.4251584575233	1837.466246882917
128350.0	534.7827751667307	1837.7976626074283
128400.0	535.1141743750759	1838.1169833615995
128450.0	535.4234943735031	1838.4269622816157
128500.0	535.7359190390564	1838.7392710565423
128550.0	535.8947886506179	1838.9030887395547
128600.0	535.9055445537699	1838.9233525749612
128650.0	535.9149802058051	1838.9412883615466
128700.0	536.0864476589678	1839.1175348755582
128750.0	536.4168765840509	1839.4489533152553
128800.0	536.7485137827255	1839.7803717549523
128850.0	537.0737922406659	1840.1117901946493
128900.0	537.3928881873566	1840.4432086343463
128950.0	537.7133856591721	1840.774627074043
129000.0	537.9612477804875	1841.0394432565975
129050.0	538.1429163718464	1841.2441129807944
129100.0	538.3368808176473	1841.4594675279764
129150.0	538.5123279510922	1841.6390939192906
129200.0	538.6519592388481	1841.7647422855114
129250.0	538.7827316596772	1841.8797058287478
129300.0	539.0532846017277	1842.094556151922
129350.0	539.4834857855132	1842.425974591619
129400.0	539.9160754320752	1842.7573929947441
129450.0	540.375356683315	1843.045009666033
129500.0	540.8600155679353	1843.2840621369787
129550.0	541.3475660011695	1843.5231128018354
129600.0	541.8139923963095	1843.6930353368855
129650.0	542.2562182473614	1843.7842293409237
129700.0	542.7016896404853	1843.8754251510506
129750.0	543.2597714593896	1844.077322109195
129800.0	543.9485096828216	1844.408740548892
129850.0	544.639742115271	1844.7401589885887
129900.0	545.2435944161441	1845.0296329836513
129950.0	545.7405564693861	1845.2686877584927
130000.0	546.2381542659845	1845.5077425333338
130050.0	546.6200599259286	1845.680658377907
130100.0	546.8563763004232	1845.7718906895657
130150.0	547.0897957080361	1845.8631230012247
130200.0	547.3958740918824	1846.0602101367804
130250.0	547.7931494734596	1846.3916285764774
130300.0	548.1850463217621	1846.7230470161742
130350.0	548.4922928890142	1847.0143602894482
130400.0	548.6911415133623	1847.2533744648763
130450.0	548.8851064728435	1847.4923886403044
130500.0	548.9670983321421	1847.6682530890866
130550.0	548.9031683678442	1847.759485400746
130600.0	548.8378314601545	1847.8507177124045
130650.0	548.8262350813237	1848.0429760940528
130700.0	548.8933225943251	1848.3743945337499
130750.0	548.9648133524986	1848.7058129734467
130800.0	548.863409546329	1848.899567476697
130850.0	548.5179826502675	1848.898395524087
130900.0	548.180665094165	1848.8972235714768
130950.0	547.9537844930559	1849.0314816276275
131000.0	547.8839962166098	1849.3628888026265
131050.0	547.822349789728	1849.6942977837148
131100.0	547.7376677515851	1850.0257125064545
131150.0	547.6119023854916	1850.357133661337
131200.0	547.4906251507565	1850.6885548162195
131250.0	547.1872834143556	1850.8889985038918
131300.0	546.5974502528995	1850.8878292664672
131350.0	546.0066237424478	1850.8866600290426
131400.0	545.4948843591217	1851.0142254257648
131450.0	545.1066971335624	1851.3456091366859
131500.0	544.714283659559	1851.6769910415178
131550.0	544.1948738261746	1851.888893280147
131600.0	543.4707148456921	1851.906194060508
131650.0	542.7408574380414	1851.9234951630363
131700.0	542.1550881667911	1852.0512829172785
131750.0	541.8234922380436	1852.3642313391897
131800.0	541.4888945892486	1852.6771797611004
131850.0	541.1345803207886	1852.9223175192008
131900.0	540.7499201688768	1853.0504980119872
131950.0	540.3644310220786	1853.1786785047734
132000.0	540.0322472349748	1853.3334967580158
132050.0	539.7960040047851	1853.5356087821003
132100.0	539.5598980373652	1853.7377208061844
132150.0	539.3639792271221	1853.9528824538793
132200.0	539.2416427650553	1854.1918993444929
132250.0	539.1197867226838	1854.4309162351065
132300.0	538.972976383207	1854.6186675533818
132350.0	538.7785739056078	1854.7099025802258
132400.0	538.5843737099856	1854.8011376070704
132450.0	538.5002668866645	1854.9740836882754
132500.0	538.6292323905936	1855.3055048431584
132550.0	538.7580136734365	1855.6369259980404
132600.0	538.8411778722254	1855.8957942028503
132650.0	538.8273743001536	1856.003726898622
132700.0	538.8044102442789	1856.1027555752405
132750.0	538.8349257698558	1856.2351104875752
132800.0	538.9970883996917	1856.4573700398182
132850.0	539.1678299526475	1856.6885336112148
132900.0	539.3425994130226	1856.9100637578908
132950.0	539.5026827609767	1857.0875604188334
133000.0	539.6507429739394	1857.253413223491
133050.0	539.7975035461951	1857.4059985351648
133100.0	539.9711310109182	1857.5586757614767
133150.0	540.1561801829705	1857.7229968440747
133200.0	540.4141958083113	1857.9454010115096
133250.0	540.8152069299571	1858.276822166392
133300.0	541.2160771766551	1858.6082433212741
133350.0	541.5565575358331	1858.8643639931538
133400.0	541.7485181013712	1858.9372071031887
133450.0	541.9283507787513	1858.998406356938
