# Velocities along transect, interpolated from C3S annual ice velocity map of Greenland 2021
# Distance is measured in meters from westpoint of segment. Velocities in m/yr.
# Linear interpolation of 2D velocity map. Oversampled at dx = 50m.
# Horizontal resolution of 250 m.
# Location of CC: distance = 138300.0 m.
# distance	vel_east	vel_north	vel_proj
322650.0	-6.847815207852471	-1.8353219269394476	6.955020723107887
322700.0	-6.885207190547585	-1.6652588534918629	6.980981329995675
322750.0	-6.899146314741537	-1.5901393373411732	6.9898767817109375
322800.0	-6.908817374967777	-1.53208155941828	6.995652184601073
322850.0	-6.918459278143388	-1.473950812674735	7.001393626334305
322900.0	-6.928072024268524	-1.4157470971103203	7.007101106910773
322950.0	-6.937655613343048	-1.3574704127251929	7.0127746263303505
323000.0	-6.939975375269222	-1.2530224937293202	7.008119576073377
323050.0	-6.940988924238589	-1.1405052830361309	7.001622773305131
323100.0	-6.942002473207882	-1.0282534272185253	6.995143677241382
323150.0	-6.943016022177248	-0.9162669262764455	6.988682287882268
323200.0	-6.944029571146542	-0.8045457802101894	6.982238605227669
323250.0	-6.9450431201159075	-0.8409630481968273	6.985679960965926
323300.0	-6.946056669085202	-0.9067495303134139	6.991081077182828
323350.0	-6.9470702180545665	-0.9729317155762565	6.996508598035072
323400.0	-6.948083767023931	-1.0395096039854903	7.001962523522597
323450.0	-6.949097315993226	-1.1064831955411962	7.0074428536453395
323500.0	-6.891832661921817	-1.2233953816722678	6.9581071947234765
323550.0	-6.823174481931114	-1.3533215328484873	6.898271805017019
323600.0	-6.755582759161628	-1.4859505851527823	6.83968085583751
323650.0	-6.68905749361326	-1.6212825385850747	6.782334347184847
323700.0	-6.6235986852856765	-1.7593173931450645	6.726232279058679
323750.0	-6.5919052701488585	-1.9331748519381804	6.706210731868912
323800.0	-6.566726587236588	-2.1090174784085174	6.692821863768185
323850.0	-6.540371016044336	-2.2784144073990875	6.677828619425102
323900.0	-6.512838556571808	-2.441365638909782	6.661230998839362
323950.0	-6.4841292088192795	-2.5978711729398674	6.643029002011192
324000.0	-6.476974637533753	-2.652761499730487	6.639553120327438
324050.0	-6.475382909946688	-2.679724395170718	6.639764131117737
324100.0	-6.473889287707387	-2.702376325443093	6.639785364816033
324150.0	-6.472493770815724	-2.7207172905496617	6.639616821422344
324200.0	-6.471196359271829	-2.7347472904881207	6.63925850093664
324250.0	-6.483329022229393	-2.721159335625495	6.650457419935381
324300.0	-6.4992536119450826	-2.7009799555606593	6.664999978943428
324350.0	-6.5154778995672	-2.6808005754944157	6.679841567884198
324400.0	-6.532001885095575	-2.66062119542958	6.694982186757709
324450.0	-6.548825568530432	-2.640441815363337	6.710421835563999
324500.0	-6.573224845896618	-2.5201165450927854	6.726737619269063
324550.0	-6.600596565989332	-2.3715668286301046	6.744135848698466
324600.0	-6.628968776746227	-2.2229916727676575	6.762530641345089
324650.0	-6.658341478167019	-2.074391077507006	6.781921997208752
324700.0	-6.688714670252148	-1.9257650428454784	6.802309916289715
324750.0	-6.728344382886732	-1.7871692133744894	6.832603024252843
324800.0	-6.770202303737736	-1.6541350962362118	6.865490498279841
324850.0	-6.811646552584298	-1.523978999682185	6.898157267994299
324900.0	-6.852677129426851	-1.3967009237103039	6.930603333396508
324950.0	-6.893294034265174	-1.2723008683216699	6.96282869448632
325000.0	-6.924739110248908	-1.1434608637687549	6.985606398430196
325050.0	-6.952614198563396	-1.0138459295400462	7.004770361763355
