3.37000000e+02	3.55874707e+03	3.50564258e+03
3.39000000e+02	3.56084814e+03	3.50683691e+03
3.41000000e+02	3.56293652e+03	3.50803125e+03
3.43000000e+02	3.56504224e+03	3.50922559e+03
3.45000000e+02	3.56715796e+03	3.51041992e+03
3.47000000e+02	3.56928247e+03	3.51161426e+03
3.49000000e+02	3.57141260e+03	3.51280859e+03
3.51000000e+02	3.57356934e+03	3.51400293e+03
3.53000000e+02	3.57574658e+03	3.51519702e+03
3.55000000e+02	3.57795801e+03	3.51639136e+03
3.57000000e+02	3.58020825e+03	3.51758569e+03
3.59000000e+02	3.58250781e+03	3.51878003e+03
3.61000000e+02	3.58476392e+03	3.51997437e+03
3.63000000e+02	3.58702051e+03	3.52116870e+03
3.65000000e+02	3.58919141e+03	3.52236304e+03
3.67000000e+02	3.59131860e+03	3.52355737e+03
3.69000000e+02	3.59343530e+03	3.52475171e+03
3.71000000e+02	3.59555176e+03	3.52594604e+03
3.73000000e+02	3.59771802e+03	3.52714038e+03
3.75000000e+02	3.59987085e+03	3.52833472e+03
3.77000000e+02	3.60200903e+03	3.52952905e+03
3.79000000e+02	3.60415796e+03	3.53072314e+03
3.81000000e+02	3.60635791e+03	3.53191748e+03
3.83000000e+02	3.60854443e+03	3.53311182e+03
3.85000000e+02	3.61071802e+03	3.53430615e+03
3.87000000e+02	3.61289478e+03	3.53550049e+03
3.89000000e+02	3.61513013e+03	3.53669482e+03
3.91000000e+02	3.61732153e+03	3.53788916e+03
3.93000000e+02	3.61948682e+03	3.53908350e+03
3.95000000e+02	3.62163892e+03	3.54027783e+03
3.97000000e+02	3.62376099e+03	3.54147217e+03
3.99000000e+02	3.62585034e+03	3.54266650e+03
4.01000000e+02	3.62786670e+03	3.72500732e+03
